codigo_peca;descricao_original;nome_peca;categoria;marca_fabricante;modelo_moto;preco;quantidade_estoque;quantidade_minima;status
1210179;DISCO FREIO DIANTEIRO GP7 XT 600E;DISCO FREIO DIANTEIRO GP7 XT 600E;FREIO;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;2;5;ESTOQUE BAIXO
1210183;CABO ACELERADOR K-CABOS FAZER 250 2006/2015 (A);CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;FAZER 250;0.00;3;11;ESTOQUE BAIXO
1210184;CABO ACELERADOR K-CABOS FAZER 250 2006/2015 (B);CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;FAZER 250;0.00;3;8;ESTOQUE BAIXO
1210185;CABO ACELERADOR K-CABOS CRYPTON 105 1998/2005;CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;CRYPTON 105;0.00;97;11;DISPONIVEL
1210188;CABO EMBREAGEM K-CABOS FAZER 250 2006/2014;CABO EMBREAGEM K-CABOS;EMBREAGEM;NÃO IDENTIFICADO;FAZER 250;0.00;57;9;DISPONIVEL
1210192;REPARO DO CILINDRO MESTRE GP7 (BURRINHO DIANTEIRO) YBR 125 2002/2008;REPARO DO CILINDRO MESTRE GP7 (BURRINHO DIANTEIRO);FREIO;NÃO IDENTIFICADO;YBR 125;0.00;65;13;DISPONIVEL
1210199;ELEMENTO FILTRO DE AR EKSIM FAZER 250 2006/2015 - XTZ LANDER 250 2007/2015 - XTZ TENERE 250 2011/2015;ELEMENTO FILTRO DE AR EKSIM;FILTRO;XTZ LANDER 250 2007/2015 - XTZ TENERE 250 2011/2015;FAZER 250 / LANDER 250;0.00;5;17;ESTOQUE BAIXO
1210201;CABO ACELERADOR K-CABOS YBR 125 2000/2001;CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;YBR 125;0.00;37;6;DISPONIVEL
1210216;DISCO FREIO DIANTEIRO GP7 XTZ 125 - DT 200 - XT TDM 225 - TTR 230;DISCO FREIO DIANTEIRO GP7;FREIO;DT 200 - XT TDM 225 - TTR 230;XTZ 125;0.00;1;11;ESTOQUE BAIXO
1210217;DISCO FREIO TRASEIRO GP7 DT 200;DISCO FREIO TRASEIRO GP7 DT 200;FREIO;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;19;20;ESTOQUE BAIXO
1210218;DISCO FREIO TRASEIRO GP7 XT 600;DISCO FREIO TRASEIRO GP7 XT 600;FREIO;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;14;17;ESTOQUE BAIXO
1210228;COLETOR ADMISSAO GP7 YBR 125 2000/2008 (COM TUBO PARA CATALISADOR);COLETOR ADMISSAO GP7;OUTROS;NÃO IDENTIFICADO;YBR 125;0.00;40;14;DISPONIVEL
1210230;AMORTECEDOR PRO-LINK GP7 XTZ 125;AMORTECEDOR PRO-LINK GP7;SUSPENSÃO;NÃO IDENTIFICADO;XTZ 125;0.00;29;4;DISPONIVEL
1210233;FILTRO DE OLEO EKSIM C/ ANEL O’RING FAZER 250 2006/ - LANDER 250 2007/ - TENERE 250 2011/ - CRYPTON 115 - YZ 250/450 2009/2018 - WR 250/450 2009/2018;FILTRO DE OLEO EKSIM C/ ANEL O’RING;ÓLEO/LUBRIFICANTE;LANDER 250 2007/ - TENERE 250 2011/ - CRYPTON 115 - YZ 250/450 2009/2018 - WR 250/450 2009/2018;FAZER 250 / LANDER 250 / CRYPTON 115;0.00;91;11;DISPONIVEL
1210234;ELEMENTO FILTRO DE AR EKSIM YBR 125 00 A 16 (COMPLETO);ELEMENTO FILTRO DE AR EKSIM;FILTRO;NÃO IDENTIFICADO;YBR 125;0.00;63;16;DISPONIVEL
1210235;BOBINA IGNICAO CONDOR 12V YBR 125 00 A 10 - XTZ 125 03 A 08;BOBINA IGNICAO CONDOR 12V;ELÉTRICA;XTZ 125 03 A 08;YBR 125 / XTZ 125;0.00;75;13;DISPONIVEL
1210236;RETIFICADOR REGULADOR VOLTAGEM CONDOR 12V YBR 125 00 A 16 - XTZ 125 03 A 16;RETIFICADOR REGULADOR VOLTAGEM CONDOR 12V;ELÉTRICA;XTZ 125 03 A 16;YBR 125 / XTZ 125;0.00;57;16;DISPONIVEL
1210246;PISTAO KIT C/ANEL RIK PREMIUM YBR 125 00 A 16 - XTZ 125 03 A 16 1.50;PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;XTZ 125 03 A 16 1.50;YBR 125 / XTZ 125;0.00;82;12;DISPONIVEL
1210247;PISTAO KIT C/ANEL RIK PREMIUM YBR 125 00 A 16 - XTZ 125 03 A 16 2.00;PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;XTZ 125 03 A 16 2.00;YBR 125 / XTZ 125;0.00;63;20;DISPONIVEL
1210249;PISTAO KIT C/ANEL RIK PREMIUM YBR 125 00 A 16 - XTZ 125 03 A 16 3.00 (COMPETICAO);PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;XTZ 125 03 A 16 3.00 (COMPETICAO);YBR 125 / XTZ 125;0.00;57;3;DISPONIVEL
1210251;PISTAO KIT C/ANEL RIK PREMIUM YBR 125 00 A 16 - XTZ 125 03 A 16 4.00 (COMPETICAO);PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;XTZ 125 03 A 16 4.00 (COMPETICAO);YBR 125 / XTZ 125;0.00;4;13;ESTOQUE BAIXO
1210252;PISTAO KIT C/ANEL RIK PREMIUM FAZER 250 2006/ - LANDER 250 2007/ - TENERE 250 STD;PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;LANDER 250 2007/ - TENERE 250 STD;FAZER 250 / LANDER 250;0.00;33;11;DISPONIVEL
1210253;PISTAO KIT C/ANEL RIK PREMIUM FAZER 250 2006/ - LANDER 250 2007/ - TENERE 250 0.25;PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;LANDER 250 2007/ - TENERE 250 0.25;FAZER 250 / LANDER 250;0.00;22;17;DISPONIVEL
1210254;PISTAO KIT C/ANEL RIK PREMIUM FAZER 250 2006/ - LANDER 250 2007/ - TENERE 250 0.50;PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;LANDER 250 2007/ - TENERE 250 0.50;FAZER 250 / LANDER 250;0.00;8;18;ESTOQUE BAIXO
1210255;PISTAO KIT C/ANEL RIK PREMIUM FAZER 250 2006/ - LANDER 250 2007/ - TENERE 250 0.75;PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;LANDER 250 2007/ - TENERE 250 0.75;FAZER 250 / LANDER 250;0.00;25;15;DISPONIVEL
1210256;PISTAO KIT C/ANEL RIK PREMIUM FAZER 250 2006/ - LANDER 250 2007/ - TENERE 250 1.00;PISTAO KIT C/ANEL RIK PREMIUM;MOTOR;LANDER 250 2007/ - TENERE 250 1.00;FAZER 250 / LANDER 250;0.00;22;18;DISPONIVEL
1210265;CABO EMBREAGEM K-CABOS YBR 125 2000/2001;CABO EMBREAGEM K-CABOS;EMBREAGEM;NÃO IDENTIFICADO;YBR 125;0.00;83;15;DISPONIVEL
1210276;KIT KMP C/CILINDRO. PISTAO. ANEL YBR 125 00 A 16 - XTZ 125 03 A 16;KIT KMP C/CILINDRO. PISTAO. ANEL;MOTOR;XTZ 125 03 A 16;YBR 125 / XTZ 125;0.00;47;4;DISPONIVEL
1210277;RETENTOR BENGALA MOTOPORT (C/ 2 PECAS) LANDER XTZ 250 2007-2017 (KIT C/2 PÇS = 1 RETENTOR DE OLEO + 1 GUARDA PÓ) (41X54X11MM);RETENTOR BENGALA MOTOPORT (C/ 2 PECAS);ÓLEO/LUBRIFICANTE;NÃO IDENTIFICADO;XTZ 250;0.00;84;11;DISPONIVEL
1210278;RETENTOR BENGALA MOTOPORT (C/ 2 PECAS) XTZ 125 (KIT C/2 PÇS = 1 RETENTOR DE OLEO + 1 GUARDA PÓ);RETENTOR BENGALA MOTOPORT (C/ 2 PECAS);ÓLEO/LUBRIFICANTE;NÃO IDENTIFICADO;XTZ 125;0.00;2;6;ESTOQUE BAIXO
1210280;CABO FREIO DIANTEIRO K-CABOS YBR 125 2000/2002;CABO FREIO DIANTEIRO K-CABOS;FREIO;NÃO IDENTIFICADO;YBR 125;0.00;19;8;DISPONIVEL
1210284;CABO ACELERADOR K-CABOS YBR 125 2002/2008;CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;YBR 125;0.00;51;3;DISPONIVEL
1210286;CABO FREIO DIANTEIRO K-CABOS YBR 125 2003/2016;CABO FREIO DIANTEIRO K-CABOS;FREIO;NÃO IDENTIFICADO;YBR 125;0.00;23;8;DISPONIVEL
1210287;CABO VELOCIMETRO K-CABOS YBR 125 2002/2016 - FACTOR 125 E-K-K1;CABO VELOCIMETRO K-CABOS;CABOS;FACTOR 125 E-K-K1;FACTOR 125 / YBR 125;0.00;32;9;DISPONIVEL
1210288;CABO VELOCIMETRO K-CABOS YBR 125 2002/2016 ED - FACTOR ED;CABO VELOCIMETRO K-CABOS;CABOS;FACTOR ED;YBR 125;0.00;19;20;ESTOQUE BAIXO
1210289;CAMISA DE CILINDRO KMP XT 600 - PRODUTO SEMI-ACABADO PRECISA DE RETIFICA COLARINHO 6MM -COMPRIMENTO 140MM - DIAMETRO COLARINHO - 108MM - DIAMETRO EXTERNO - 102,20MM - DIAMETRO INTERNO BRUTO 94MM;CAMISA DE CILINDRO KMP XT 600;MOTOR;PRODUTO SEMI-ACABADO PRECISA DE RETIFICA COLARINHO 6MM -COMPRIMENTO 140MM - DIAMETRO COLARINHO - 108MM - DIAMETRO EXTERNO - 102,20MM - DIAMETRO INTERNO BRUTO 94MM;NÃO IDENTIFICADO;0.00;3;8;ESTOQUE BAIXO
1210296;ELEMENTO FILTRO DE AR EKSIM SCOOTER NEO 115 2004/2013;ELEMENTO FILTRO DE AR EKSIM SCOOTER NEO 115 2004/2013;FILTRO;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;48;16;DISPONIVEL
1210297;CABO VELOCIMETRO K-CABOS CRYPTON 115 K 2010/2016;CABO VELOCIMETRO K-CABOS;CABOS;NÃO IDENTIFICADO;CRYPTON 115;0.00;44;3;DISPONIVEL
1210298;CABO ACELERADOR K-CABOS CRYPTON 115 2010/2016;CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;CRYPTON 115;0.00;73;10;DISPONIVEL
1210299;CABO FREIO DIANTEIRO K-CABOS CRYPTON 115 2010/2016;CABO FREIO DIANTEIRO K-CABOS;FREIO;NÃO IDENTIFICADO;CRYPTON 115;0.00;4;13;ESTOQUE BAIXO
1210310;CABO VELOCIMETRO K-CABOS YBR 125 2000/2001;CABO VELOCIMETRO K-CABOS;CABOS;NÃO IDENTIFICADO;YBR 125;0.00;10;3;DISPONIVEL
1210330;ACIONADOR TENSOR CORRENTE COMANDO GP7 YBR FACTOR 125 2017/ INJ. ELET. - NEO 125 2017/;ACIONADOR TENSOR CORRENTE COMANDO GP7;MOTOR;NEO 125 2017/;FACTOR 125;0.00;91;20;DISPONIVEL
1210331;CHAVE IGNICAO (KIT CONJUNTO TRAVAS) CONDOR FAZER 250 2011/2015 (KIT 3PÇS CONTÉM: CHAVE IGNIÇÃO + TAMPA TANQUE + TRAVA DO BANCO - ACOMPANHA 02 CHAVES);CHAVE IGNICAO (KIT CONJUNTO TRAVAS) CONDOR;CARENAGEM;ACOMPANHA 02 CHAVES);FAZER 250;0.00;27;18;DISPONIVEL
1210332;CHAVE IGNICAO (KIT CONJUNTO TRAVAS) CONDOR FAZER 150 2014/ - YBR FACTOR 150 2016/ - YBR 125 FACTOR 2014/ - XTZ 125 2009/2016 (KIT 3PÇS CONTÉM: CHAVE IGNIÇÃO + TAMPA TANQUE + TRAVA TAMPA LATERAL - ACOMPANHA 02 CHAVES);CHAVE IGNICAO (KIT CONJUNTO TRAVAS) CONDOR;CARENAGEM;YBR FACTOR 150 2016/ - YBR 125 FACTOR 2014/ - XTZ 125 2009/2016 (KIT 3PÇS CONTÉM: CHAVE IGNIÇÃO + TAMPA TANQUE + TRAVA TAMPA LATERAL - ACOMPANHA 02 CHAVES);FAZER 150 / FACTOR 150 / YBR 125 / XTZ 125;0.00;97;20;DISPONIVEL
1210333;EXCENTRICO FREIO (EIXO ABRE PATIM) DIANTEIRO/TRASEIRO GP7 YBR 125 2000/2016 - TRASEIRO FAZER 250;EXCENTRICO FREIO (EIXO ABRE PATIM) DIANTEIRO/TRASEIRO GP7;FREIO;TRASEIRO FAZER 250;FAZER 250 / YBR 125;0.00;100;16;DISPONIVEL
1210339;CARBURADOR COMPLETO GP7 YBR 125 00 A 08;CARBURADOR COMPLETO GP7;MOTOR;NÃO IDENTIFICADO;YBR 125;0.00;59;4;DISPONIVEL
1210350;CHAVETA VIRABREQUIM GP7 YBR 125 2000/2016 - XTZ 125 2003/2016 - CRYPTON 115 - DT 180 - RD RDZ 135;CHAVETA VIRABREQUIM GP7;MOTOR;XTZ 125 2003/2016 - CRYPTON 115 - DT 180 - RD RDZ 135;YBR 125 / XTZ 125 / CRYPTON 115;0.00;84;18;DISPONIVEL
1210352;ANEL P/ PISTAO KMP FAZER 250 - LANDER 250 - TENERE 250 STD;ANEL P/ PISTAO KMP;MOTOR;LANDER 250 - TENERE 250 STD;FAZER 250 / LANDER 250;0.00;1;20;ESTOQUE BAIXO
1210353;ANEL P/ PISTAO KMP FAZER 250 - LANDER 250 - TENERE 250 0.25;ANEL P/ PISTAO KMP;MOTOR;LANDER 250 - TENERE 250 0.25;FAZER 250 / LANDER 250;0.00;38;6;DISPONIVEL
1210354;ANEL P/ PISTAO KMP FAZER 250 - LANDER 250 - TENERE 250 0.50;ANEL P/ PISTAO KMP;MOTOR;LANDER 250 - TENERE 250 0.50;FAZER 250 / LANDER 250;0.00;17;11;DISPONIVEL
1210355;ANEL P/ PISTAO KMP FAZER 250 - LANDER 250 - TENERE 250 0.75;ANEL P/ PISTAO KMP;MOTOR;LANDER 250 - TENERE 250 0.75;FAZER 250 / LANDER 250;0.00;14;6;DISPONIVEL
1210356;ANEL P/ PISTAO KMP FAZER 250 - LANDER 250 - TENERE 250 1.00;ANEL P/ PISTAO KMP;MOTOR;LANDER 250 - TENERE 250 1.00;FAZER 250 / LANDER 250;0.00;95;20;DISPONIVEL
1210357;CABO ACELERADOR K-CABOS MT03 2016/2020 (DUPLO A/B);CABO ACELERADOR K-CABOS MT03 2016/2020 (DUPLO A/B);CABOS;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;8;7;DISPONIVEL
1210358;CABO EMBREAGEM K-CABOS MT03 2016/2020;CABO EMBREAGEM K-CABOS MT03 2016/2020;EMBREAGEM;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;91;5;DISPONIVEL
1210359;CABECOTE GP7 YBR 125 2006/2008 - YBR 125 FACTOR 2009/2015 - XTZ 2006/2015 (COM FURO PARA CATALIZADOR - GUIA - SEDE);CABECOTE GP7;MOTOR;YBR 125 FACTOR 2009/2015 - XTZ 2006/2015 (COM FURO PARA CATALIZADOR - GUIA - SEDE);YBR 125;0.00;60;17;DISPONIVEL
1210364;CILINDRO C/CAMISA KMP YBR 125 00 A 16 - XTZ 125 03 A 16;CILINDRO C/CAMISA KMP;MOTOR;XTZ 125 03 A 16;YBR 125 / XTZ 125;0.00;22;13;DISPONIVEL
1210381;CONJUNTO INTERRUPTOR LUZ CONDOR L. ESQUERDO YBR 125 - FACTOR 2000/2013 - XTZ 125 2003/2013;CONJUNTO INTERRUPTOR LUZ CONDOR L. ESQUERDO;ELÉTRICA;FACTOR 2000/2013 - XTZ 125 2003/2013;YBR 125 / XTZ 125;0.00;53;5;DISPONIVEL
1210383;CABO ACELERADOR K-CABOS YBR 125 FACTOR 2014/2016 (A);CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;YBR 125;0.00;79;17;DISPONIVEL
1210384;CABO ACELERADOR K-CABOS YBR 125 FACTOR 2014/2016 (B);CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;YBR 125;0.00;88;14;DISPONIVEL
1210385;SENSOR DE TEMPERATURA DO ÓLEO (TERMOSTATO) CONDOR NEO 115 AT 2010/2012;SENSOR DE TEMPERATURA DO ÓLEO (TERMOSTATO) CONDOR NEO 115 AT 2010/2012;ÓLEO/LUBRIFICANTE;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;58;6;DISPONIVEL
1210391;RETENTOR BENGALA MOTOPORT (C/ 2 PECAS) FAZER 150 2014/ - YBR 150 FACTOR - YBR 125 FACTOR I (40.5*30*10.5 / 40.9*30*13*8);RETENTOR BENGALA MOTOPORT (C/ 2 PECAS);SUSPENSÃO;YBR 150 FACTOR - YBR 125 FACTOR I (40.5*30*10.5 / 40.9*30*13*8);FAZER 150 / YBR 150 / YBR 125;0.00;54;16;DISPONIVEL
1210392;CORREIA TRACAO GP7 SCOOTER NEO 115 - 5TL-E7641-00 (18.5X10.5X845);CORREIA TRACAO GP7 SCOOTER NEO 115;OUTROS;5TL-E7641-00 (18.5X10.5X845);NÃO IDENTIFICADO;0.00;90;9;DISPONIVEL
1210393;SENSOR HÍBRIDO CONDOR FAZER 250 2005/ - FAZER 250 2008/ - LANDER 250 2007/ - TÉNÉRÉ 250 2015/;SENSOR HÍBRIDO CONDOR;OUTROS;FAZER 250 2008/ - LANDER 250 2007/ - TÉNÉRÉ 250 2015/;FAZER 250 / LANDER 250;0.00;16;19;ESTOQUE BAIXO
1210394;SENSOR HÍBRIDO CONDOR YBR FACTOR 150 2016/ - YBR FAZER 150 2014/ - XTZ CROSSER 150 2015/;SENSOR HÍBRIDO CONDOR;OUTROS;YBR FAZER 150 2014/ - XTZ CROSSER 150 2015/;FAZER 150 / FACTOR 150 / CROSSER 150;0.00;58;18;DISPONIVEL
1210395;SENSOR HÍBRIDO CONDOR FAZER 250 BLUE FLEX 2017/2018 - XMAX 300 2021/;SENSOR HÍBRIDO CONDOR;OUTROS;XMAX 300 2021/;FAZER 250;0.00;62;17;DISPONIVEL
1210396;SENSOR DE INCLINAÇÃO CONDOR FAZER 250 2005/ - XTZ LANDER 250 2007/ - TÉNÉRÉ 250 2011/ - XT 1200 SUPER TÉNÉRÉ 20011/2021;SENSOR DE INCLINAÇÃO CONDOR;OUTROS;XTZ LANDER 250 2007/ - TÉNÉRÉ 250 2011/ - XT 1200 SUPER TÉNÉRÉ 20011/2021;FAZER 250 / LANDER 250;0.00;36;7;DISPONIVEL
1210397;SENSOR DE INCLINAÇÃO CONDOR FAZER 150 2015/ - XTZ CROSSER 150 2015/ - YBR FACTOR 150 2014/ - FACTOR 125 INJ. 2017/2018;SENSOR DE INCLINAÇÃO CONDOR;OUTROS;XTZ CROSSER 150 2015/ - YBR FACTOR 150 2014/ - FACTOR 125 INJ. 2017/2018;FAZER 150 / FACTOR 150 / FACTOR 125 / CROSSER 150;0.00;44;12;DISPONIVEL
1210398;SENSOR DE VELOCIDADE CONDOR YBR FAZER 150 2013/2020 - YBR FACTOR 125 INJ. - 2017/2020 - XTZ CROSSER 150 2015/2019;SENSOR DE VELOCIDADE CONDOR;OUTROS;YBR FACTOR 125 INJ. - 2017/2020 - XTZ CROSSER 150 2015/2019;FAZER 150 / FACTOR 125 / CROSSER 150;0.00;33;18;DISPONIVEL
1210399;SENSOR DE VELOCIDADE CONDOR FAZER 250 2005/2018 - XTZ 250 LANDER 2007/ - XTZ 250 TÉNÉRÉ 2011/2019;SENSOR DE VELOCIDADE CONDOR;OUTROS;XTZ 250 LANDER 2007/ - XTZ 250 TÉNÉRÉ 2011/2019;FAZER 250 / XTZ 250;0.00;66;15;DISPONIVEL
1210401;CORRENTE COMANDO WW3 88 ELOS YBR 125 00 A 05 - XTZ 125 03 A 05;CORRENTE COMANDO WW3 88 ELOS;MOTOR;XTZ 125 03 A 05;YBR 125 / XTZ 125;0.00;25;17;DISPONIVEL
1210407;COXIM DA COROA GP7 (COM 04 UND.) YBR 125 2000/2016;COXIM DA COROA GP7 (COM 04 UND.);RELAÇÃO/TRANSMISSÃO;NÃO IDENTIFICADO;YBR 125;0.00;44;5;DISPONIVEL
1210417;DISCOS EMBREAGEM OEM JI (7 PECAS) DT 200;DISCOS EMBREAGEM OEM JI (7 PECAS) DT 200;EMBREAGEM;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;25;12;DISPONIVEL
1210418;DISCOS EMBREAGEM OEM JI (6 PECAS) FAZER 250 2006/ - LANDER 250 2007/ - TENERE 250 2011/;DISCOS EMBREAGEM OEM JI (6 PECAS);EMBREAGEM;LANDER 250 2007/ - TENERE 250 2011/;FAZER 250 / LANDER 250;0.00;59;12;DISPONIVEL
1210419;DISCOS EMBREAGEM OEM JI (5 PECAS) CRYPTON 105 98 A 05;DISCOS EMBREAGEM OEM JI (5 PECAS);EMBREAGEM;NÃO IDENTIFICADO;CRYPTON 105;0.00;34;5;DISPONIVEL
1210420;DISCOS EMBREAGEM OEM JI (5 PECAS) YBR 125 00 A 16 - XTZ 125 03 A 16;DISCOS EMBREAGEM OEM JI (5 PECAS);EMBREAGEM;XTZ 125 03 A 16;YBR 125 / XTZ 125;0.00;15;19;ESTOQUE BAIXO
1210422;DISCOS EMBREAGEM OEM JI (6 PECAS) DT 180;DISCOS EMBREAGEM OEM JI (6 PECAS) DT 180;EMBREAGEM;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;51;5;DISPONIVEL
1210423;DISCOS EMBREAGEM OEM JI (6 PECAS) RDZ/RD 125 135;DISCOS EMBREAGEM OEM JI (6 PECAS) RDZ/RD 125 135;EMBREAGEM;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;99;12;DISPONIVEL
1210425;DISCOS EMBREAGEM OEM JI (6 PECAS) XT/TDM 225 - TTR 230;DISCOS EMBREAGEM OEM JI (6 PECAS) XT/TDM 225;EMBREAGEM;TTR 230;NÃO IDENTIFICADO;0.00;70;17;DISPONIVEL
1210447;EIXO SECUNDARIO WW3 YBR 125 00 A 07 - XTZ 125 00 A 07;EIXO SECUNDARIO WW3;OUTROS;XTZ 125 00 A 07;YBR 125 / XTZ 125;0.00;57;12;DISPONIVEL
1210448;EIXO PEDAL PARTIDA WW3 YBR 125 00 A 05;EIXO PEDAL PARTIDA WW3;PEDAIS/COMANDOS;NÃO IDENTIFICADO;YBR 125;0.00;52;14;DISPONIVEL
1210455;ENGRENAGEM MOVIDA 6 WW3 DT180 (21 DENTES);ENGRENAGEM MOVIDA 6 WW3 DT180 (21 DENTES);OUTROS;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;48;12;DISPONIVEL
1210456;ENGRENAGEM PARTIDA LOUCA (28D) WW3 YBR 125 K /2007 - XTZ 125 K /2007;ENGRENAGEM PARTIDA LOUCA (28D) WW3;OUTROS;XTZ 125 K /2007;YBR 125 / XTZ 125;0.00;93;3;DISPONIVEL
1210457;ENGRENAGEM PARTIDA PINHAO (23D) WW3 YBR 125 K 00 A 07 - XTZ 125 K 00 A 07 - DT 200;ENGRENAGEM PARTIDA PINHAO (23D) WW3;RELAÇÃO/TRANSMISSÃO;XTZ 125 K 00 A 07 - DT 200;YBR 125 / XTZ 125;0.00;23;13;DISPONIVEL
1210463;ENGRENAGEM MOVIDA 1 WW3 DT/DTN/DTZ 180;ENGRENAGEM MOVIDA 1 WW3 DT/DTN/DTZ 180;OUTROS;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;28;8;DISPONIVEL
1210478;ENGRENAGEM COMANDO SUPERIOR WW3 (34D) YBR 125 00 A 05 - XTZ 125 03 A 05;ENGRENAGEM COMANDO SUPERIOR WW3 (34D);MOTOR;XTZ 125 03 A 05;YBR 125 / XTZ 125;0.00;20;16;DISPONIVEL
1210483;ENGRENAGEM VELOCIMETRO (PINHAO) GP7 YBR 125 ES;ENGRENAGEM VELOCIMETRO (PINHAO) GP7;RELAÇÃO/TRANSMISSÃO;NÃO IDENTIFICADO;YBR 125;0.00;20;17;DISPONIVEL
1210509;ESPACADOR RODA DIANTEIRA INTERNO GP7 (90560-15290) XTZ 125;ESPACADOR RODA DIANTEIRA INTERNO GP7 (90560-15290);PNEU/RODA;NÃO IDENTIFICADO;XTZ 125;0.00;0;16;SEM ESTOQUE
1210510;FILTRO DE OLEO EKSIM C/ ANEL O'RING XT/TDM 225 - TTR 230 (COM TELA LAVAVEL);FILTRO DE OLEO EKSIM C/ ANEL O'RING XT/TDM 225;ÓLEO/LUBRIFICANTE;TTR 230 (COM TELA LAVAVEL);NÃO IDENTIFICADO;0.00;44;17;DISPONIVEL
1210511;FILTRO DE OLEO EKSIM C/ ANEL O'RING XT600E XT660R/Z/X TDM900 MT03-08-09 DRAGSTAR XVS650 00-13 YFM700R(ATV) 06-13;FILTRO DE OLEO EKSIM C/ ANEL O'RING XT600E XT660R/Z/X TDM900 MT03-08-09 DRAGSTAR XVS650 00-13 YFM700R(ATV) 06-13;ÓLEO/LUBRIFICANTE;NÃO IDENTIFICADO;NÃO IDENTIFICADO;0.00;32;9;DISPONIVEL
1210512;FILTRO DE OLEO EKSIM (TELA FILTRANTE/PENEIRINHA) EKSIM YBR 125 2000/2016 - XTZ 125 2003/2016 - FAZER 250 - XTZ LANDER/TENERE 250 -;FILTRO DE OLEO EKSIM (TELA FILTRANTE/PENEIRINHA) EKSIM;ÓLEO/LUBRIFICANTE;XTZ 125 2003/2016 - FAZER 250 - XTZ LANDER/TENERE 250 -;FAZER 250 / YBR 125 / XTZ 125;0.00;77;12;DISPONIVEL
1210526;CABO ACELERADOR K-CABOS XTZ CROSSER 150 (DUPLO A/B);CABO ACELERADOR K-CABOS;CABOS;NÃO IDENTIFICADO;CROSSER 150;0.00;73;15;DISPONIVEL
1210527;CABO EMBREAGEM K-CABOS XTZ CROSSER 150;CABO EMBREAGEM K-CABOS;EMBREAGEM;NÃO IDENTIFICADO;CROSSER 150;0.00;42;5;DISPONIVEL
1210528;CABO FREIO DIANTEIRO K-CABOS XTZ CROSSER 150 E;CABO FREIO DIANTEIRO K-CABOS;FREIO;NÃO IDENTIFICADO;CROSSER 150;0.00;76;15;DISPONIVEL
1210534;JUNTA ESCAPAMENTO KMP FAZER 250 - LANDER 250 - TENERE 250;JUNTA ESCAPAMENTO KMP;MOTOR;LANDER 250 - TENERE 250;FAZER 250 / LANDER 250;0.00;25;18;DISPONIVEL
1210535;ARVORE COMANDO WW3 FAZER 150 - XTZ CROSSER 150 - FACTOR 150 2016/ - YBR 125 FACTOR INJ. 2017/;ARVORE COMANDO WW3;MOTOR;XTZ CROSSER 150 - FACTOR 150 2016/ - YBR 125 FACTOR INJ. 2017/;FAZER 150 / FACTOR 150 / YBR 125 / CROSSER 150;0.00;38;3;DISPONIVEL
1210538;BOIA TANQUE COMBUSTIVEL CONDOR YBR 125 FACTOR 09 A 16;BOIA TANQUE COMBUSTIVEL CONDOR;CARENAGEM;NÃO IDENTIFICADO;FACTOR 09 / YBR 125;0.00;80;18;DISPONIVEL
1210539;JOGO CAIXA DIRECAO GP7 (C/ COLAR ESFERA) YBR 125 FACTOR 09 A 16;JOGO CAIXA DIRECAO GP7 (C/ COLAR ESFERA);OUTROS;NÃO IDENTIFICADO;FACTOR 09 / YBR 125;0.00;48;6;DISPONIVEL
1210542;INTERRUPTOR EMBREAGEM GP7 YBR 125 00 A 16 - FAZER 250 - XTZ LANDER 250 - XTZ TENERE 250;INTERRUPTOR EMBREAGEM GP7;ELÉTRICA;FAZER 250 - XTZ LANDER 250 - XTZ TENERE 250;FAZER 250 / LANDER 250 / YBR 125;0.00;99;19;DISPONIVEL
